"Name","Type","NameNiederlassung","Street","Postcode","City","State","Wheelchair"
"Berliner Bank","amenity=bank","Berlin-HermannQuartier BB","Hermannstraße 158a","12051","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Wilmersdorfer Straße BB","Wilmersdorfer Straße 138-140","10585","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Kottbusser Tor BB","Skalitzer Straße 137","10999","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Rathaus Neukölln BB","Karl-Marx-Straße 91","12043","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Kurfürstendamm BB","Kurfürstendamm 62","10707","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Mehringdamm BB","Mehringdamm 32-34","10961","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Alt-Moabit BB","Alt-Moabit 98","10559","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Siemensstadt BB","Nonnendammallee 95-96","13629","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Lichtenrade BB","Bahnhofstraße 47","12305","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Gropiuspassagen BB","Johannisthaler Chaussee 295","12351","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Schmargendorf BB","Breite Straße 26","14199","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Frohnau BB","Zeltinger Platz 9","13465","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Kurt-Schumacher-Platz BB","Scharnweberstraße 138","13405","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Tegel BB","Gorkistraße 11","13507","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Wittenau BB","Oranienburger Straße 88","13437","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Innsbrucker Platz BB","Wexstraße 1","10825","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Kaiser-Wilhelm-Platz BB","Kaiser-Wilhelm-Platz 3","10827","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Spandau BB","Carl-Schurz-Straße 46","13597","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Steglitz BB","Schloßstraße 114","12163","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Drakestraße BB","Drakestraße 48a","12205","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Westphalweg BB","Mariendorfer Damm 69","12109","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Wedding BB","Müllerstraße 32","13353","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Prinzenallee BB","Prinzenallee 89-90","13357","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Wilmersdorf BB","Uhlandstraße 97","10715","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Zehlendorf BB","Teltower Damm 29","14169","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Westend BB","Reichsstraße 94","14052","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Falkenhagener Feld BB","Am Kiesteich 63","13589","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Lankwitz BB","Kaiser-Wilhelm-Straße 72","12247","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Alt-Rudow BB","Alt-Rudow 13","12357","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-City BB","Hardenbergstraße 32","10623","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Mitte BB","Friedrichstraße 185-190","10117","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Friedrichshain BB","Frankfurter Allee 106","10247","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Hellersdorf BB","Alice-Salomon-Platz 2-3","12627","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Prenzlauer Berg BB","Schönhauser Allee 144","10435","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Berlin-Köpenick BB","Bahnhofstraße 43","12555","Berlin","Berlin","yes"
"Berliner Bank","amenity=bank","Berlin-Pankow BB","Breite Straße 33-34","13187","Berlin","Berlin","no"
"Berliner Bank","amenity=bank","Potsdam BB","Brandenburger Straße 48","14467","Potsdam","Brandenburg","no"
"Berliner Bank","amenity=atm","Berlin-Brunnenstraße BB","Brunnenstraße 79",13355,"Berlin","Berlin","no"
"Berliner Bank","amenity=atm","Berlin-Dahlem Dorf BB","Königin-Luise-Straße 43",14195,"Berlin","Berlin","no"
"Berliner Bank","amenity=atm","Berlin-Flughafen-Schönefeld BB","Flughafen-Berlin-Schönefeld",12529,"Schönefeld","Brandenburg","yes"
"Berliner Bank","amenity=atm","Berlin-Flughafen-Tegel BB","Flughafen-Berlin-Tegel",13405,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Hakenfelde BB","Streitstraße 6-19",13587,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Haselhorst BB","Haselhorster Damm 1",13599,"Berlin","Berlin","no"
"Berliner Bank","amenity=atm","Berlin-Hermsdorf BB","Heinsestraße 32-36",13467,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Mariendorfer Damm BB","Mariendorfer Damm 444",12107,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Marienfelde BB","Marienfelder Allee 149",12279,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Mexikoplatz BB","Argentinische Allee 2",14163,"Berlin","Berlin","yes"
"Berliner Bank","amenity=atm","Berlin-Schöneweide BB","Schnellerstraße 127",12439,"Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Aachen-Brand","Trierer Straße 746","52078","Aachen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Aachen","Friedrich-Wilhelm-Platz 15","52062","Aachen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Aalen","Schubartstraße 13","73430","Aalen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Achim","Obernstraße 26","28832","Achim","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Ahlen","Oststraße 12","59227","Ahlen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Ahrensburg","Manhagener Allee 5","22926","Ahrensburg","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Albstadt-Ebingen","Marktstraße 30","72458","Albstadt","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Alfeld","Burgfreiheit 5","31061","Alfeld","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Alsdorf","Albrecht-Dürer-Straße 6","52477","Alsdorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Altena","Kirchstraße 7","58762","Altena","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Altenburg","Burgstraße 3-4","4600","Altenburg","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Alzey","Antoniterstraße 17","55232","Alzey","Rheinland-Pfalz / Rhineland-Palatinate","no"
"Deutsche Bank","amenity=bank","Amberg","Bahnhofstraße 4","92224","Amberg","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Andernach","Bahnhofstraße 28","56626","Andernach","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Anklam","Steinstraße 12","17389","Anklam","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","no"
"Deutsche Bank","amenity=bank","Brühl","Kölnstraße 41","50321","Brühl","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Buchholz","Breite Straße 6","21244","Buchholz","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Bad Honnef","Bahnhofstraße 16a","53604","Bad Honnef","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Dinslaken","Friedrich-Ebert-Straße 70-72","46535","Dinslaken","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Dormagen","Kölner Straße 28","41539","Dormagen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Annaberg-Buchholz","Wolkensteiner Straße 15","9456","Annaberg-Buchholz","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Apolda","Bahnhofstraße 24","99510","Apolda","Thüringen / Thuringia","no"
"Deutsche Bank","amenity=bank","Arnsberg","Hauptstraße 6","59755","Arnsberg","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Aschaffenburg","Luitpoldstraße 4","63739","Aschaffenburg","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Aschersleben","Markt 15","6449","Aschersleben","Sachsen-Anhalt / Saxony-Anhalt","yes"
"Deutsche Bank","amenity=bank","Aue","Altmarkt 12","8280","Aue","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Augsburg-Fuggerstraße","Fuggerstraße 1","86150","Augsburg","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Augsburg-Lechhausen","Blücherstraße 1","86165","Augsburg","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Aurich","Burgstraße 10","26603","Aurich","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Bad Doberan","Am Markt 13","18209","Bad Doberan","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","yes"
"Deutsche Bank","amenity=bank","Bad Dürkheim","Kurgartenstraße 20","67098","Bad Dürkheim","Rheinland-Pfalz / Rhineland-Palatinate","no"
"Deutsche Bank","amenity=bank","Bad Harzburg","Schmiedestraße 1","38667","Bad Harzburg","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Bad Hersfeld","Dudenstraße 11","36251","Bad Hersfeld","Hessen","no"
"Deutsche Bank","amenity=bank","Bad Homburg","Louisenstraße 52","61348","Bad Homburg","Hessen","yes"
"Deutsche Bank","amenity=bank","Bad Kreuznach","Mannheimer Straße 180","55543","Bad Kreuznach","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Bad Langensalza","Mühlhäuser Straße 34","99947","Bad Langensalza","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Bad Neuenahr","Hauptstraße 113","53474","Bad Neuenahr","Rheinland-Pfalz / Rhineland-Palatinate","no"
"Deutsche Bank","amenity=bank","Bad Oeynhausen","Portastraße 1","32545","Bad Oeynhausen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bad Oldesloe","Besttorstraße 3","23843","Bad Oldesloe","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Bad Reichenhall","Heilingbrunnerstraße 2","83435","Bad Reichenhall","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Bad Säckingen","Alte Basler Straße 4","79713","Bad Säckingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Bad Salzuflen","Am Herforder Tor 3","32105","Bad Salzuflen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Bad Schwartau","Auguststraße 2","23611","Bad Schwartau","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Bad Segeberg","Kurhausstraße 15-17","23795","Bad Segeberg","Schleswig-Holstein","no"
"Deutsche Bank","amenity=bank","Bad Tölz","Marktstraße 22","83646","Bad Tölz","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Bad Wildungen","Brunnenstraße 69","34537","Bad Wildungen","Hessen","yes"
"Deutsche Bank","amenity=bank","Bad Zwischenahn","Georgstraße 2a","26160","Bad Zwischenahn","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Baden-Baden","Sophienstraße 2","76530","Baden-Baden","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Bamberg","Lange Straße 37","96047","Bamberg","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Barsinghausen","Marktstraße 15","30890","Barsinghausen","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Bautzen","Postplatz 6","2625","Bautzen","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Bayreuth","Bahnhofstraße 1a","95444","Bayreuth","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Bergisch Gladbach-Bensberg","Kölner Straße 2","51429","Bergisch Gladbach","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bensheim","Promenadenstraße 6","64625","Bensheim","Hessen","yes"
"Deutsche Bank","amenity=bank","Bergen auf Rügen","Markt 8","18528","Bergen auf Rügen","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","yes"
"Deutsche Bank","amenity=bank","Bergheim","Bethlehemer Straße 4","50126","Bergheim","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Bergisch Gladbach","Hauptstraße 177","51465","Bergisch Gladbach","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Berlin-Adlershof","Dörpfeldstraße 11","12489","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Alexanderplatz","Alexanderstraße 5","10178","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Bayerischer Platz","Bayerischer Platz 9","10779","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Drakestraße","Drakestraße 33a","12205","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Friedenau","Rheinstraße 45-46","12161","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Frohnau","Welfenallee 3-7","13465","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Johannisthaler Chaussee","Johannisthaler Chaussee 300","12351","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Halensee","Kurfürstendamm 111","10711","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Hermannplatz","Hermannstraße 256-258","12049","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Hohenschönhausen","Zingster Straße 1","13051","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Kladow","Kladower Damm 366","14089","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Köpenick","Bahnhofstraße 6","12555","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Kreuzberg","Mehringdamm 48","10961","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Kurt-Schumacher-Platz","Ollenhauerstraße 3","13403","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Kurfürstendamm","Kurfürstendamm 28","10719","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Lichtenberg","Frankfurter Allee 113","10365","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Lichtenrade","Bahnhofstraße 27","12305","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Lichterfelde Ost","Kranoldplatz 5","12209","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Märkisches Viertel","Wilhelmsruher Damm 130-132","13439","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Mariendorfer Damm","Mariendorfer Damm 65","12109","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Marzahn","Marzahner Promenade 25","12679","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Bellevue","Alt-Moabit 109","10559","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Neukölln","Karl-Marx-Straße 163","12043","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Olivaer Platz","Kurfürstendamm 182-183","10707","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Otto-Suhr-Allee","Otto-Suhr-Allee 6-16","10585","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Potsdamer Platz","Potsdamer Platz 11","10785","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Prenzlauer Berg","Danziger Straße 125-127","10407","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Prinzenallee","Prinzenallee 1","13357","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Reinickendorf","Residenzstraße 115-116","13409","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Rudow","Köpenicker Straße 184","12355","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Schmargendorf","Breite Straße 36","14199","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Schöneberg","Kaiser-Wilhelm-Platz 1-2","10827","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Schönhauser Allee","Schönhauser Allee 120","10437","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Sophie-Charlotte-Platz","Bismarckstraße 68","10627","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Spandau","Markt 5","13597","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Spandau-Wilhelmstadt","Wilhelmstraße 167-168","13595","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Steglitz","Schloßstraße 88","12163","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Steglitzer Damm","Steglitzer Damm 26","12169","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Tegel","Alt-Tegel 10","13507","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Tempelhof","Tempelhofer Damm 143","12099","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Unter den Linden","Unter den Linden 13-15","10117","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Wedding","Müllerstraße 34a","13353","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Weißensee","Berliner Allee 47","13088","Berlin","Berlin","no"
"Deutsche Bank","amenity=bank","Berlin-Wilmersdorf","Brandenburgische Straße 84-85","10713","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Wittenbergplatz","Tauentzienstraße 1","10789","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Zehlendorf","Teltower Damm 2; Eingang Potsdamer Straße 54","14169","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Berlin-Zoologischer Garten","Hardenbergstraße 29d","10623","Berlin","Berlin","yes"
"Deutsche Bank","amenity=bank","Bernau","Marktplatz 5","16321","Bernau","Brandenburg","no"
"Deutsche Bank","amenity=bank","Bernkastel-Kues","Cusanusstraße 20","54470","Bernkastel-Kues","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Betzdorf","Wilhelmstraße 18","57518","Betzdorf","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Biberach","Holzmarkt 6","88400","Biberach","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Bielefeld","Herforder Straße 23","33602","Bielefeld","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bielefeld-Brackwede","Hauptstraße 138","33647","Bielefeld","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bielefeld-Sennestadt","Elbeallee 60","33689","Bielefeld","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bietigheim","Stuttgarter Straße 56","74321","Bietigheim-Bissingen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Bingen","Mainzer Straße 12","55411","Bingen","Rheinland-Pfalz / Rhineland-Palatinate","no"
"Deutsche Bank","amenity=bank","Bitterfeld","Bismarckstraße 15; Ortsteil Bitterfeld","6749","Bitterfeld-Wolfen","Sachsen-Anhalt / Saxony-Anhalt","no"
"Deutsche Bank","amenity=bank","Bocholt","Europaplatz 12","46399","Bocholt","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bochum-Husemannplatz","Husemannplatz 5a","44787","Bochum","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Bochum-Linden","Hattinger Straße 811","44879","Bochum","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Bochum-Wattenscheid","Hochstraße 6","44866","Bochum","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Böblingen","Stadtgrabenstraße 19","71032","Böblingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Bonn-Bad Godesberg","Moltkeplatz 1","53173","Bonn","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bonn-Beuel","Friedrich-Breuer-Straße 86","53225","Bonn","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Bonn-Duisdorf","Am Schickshof 1-3","53123","Bonn","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bonn","Kaiserplatz 7-9","53113","Bonn","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Borna","Markt 5","4552","Borna","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Bottrop","Osterfelder Straße 17","46236","Bottrop","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Brandenburg","St.-Annen-Straße 38","14776","Brandenburg","Brandenburg","yes"
"Deutsche Bank","amenity=bank","Braunschweig-Brabandtstraße","Brabandtstraße 10","38100","Braunschweig","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Braunschweig-Bohlweg","Bohlweg 24","38100","Braunschweig","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Braunschweig-Hagenring","Hagenring 71-72","38106","Braunschweig","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Braunschweig-Querum","Bevenroder Straße 123","38108","Braunschweig","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Bremen-Domshof","Domshof 25","28195","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremen-Gröpelingen","Gröpelinger Heerstraße 199","28239","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremen-Hemelingen","Hemelinger Bahnhofstraße 7","28309","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremen-Huchting","Kirchhuchtinger Landstraße 85a","28259","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremen-Neustadt","Pappelstraße 66-68","28199","Bremen","Bremen","no"
"Deutsche Bank","amenity=bank","Bremen-Nord","Gerhard-Rohlfs-Straße 62","28757","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremen-Schwachhausen","Schwachhauser Heerstraße 199","28211","Bremen","Bremen","yes"
"Deutsche Bank","amenity=bank","Bremerhaven","Bürgermeister-Smidt-Straße 9-11","27568","Bremerhaven","Bremen","yes"
"Deutsche Bank","amenity=bank","Brilon","Steinweg 10","59929","Brilon","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Bruchsal","Kaiserstraße 22","76646","Bruchsal","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Bühl","Hauptstraße 42","77815","Bühl","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Bünde","Bahnhofstraße 7-9","32257","Bünde","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Burg","Schartauer Straße 58b","39288","Burg","Sachsen-Anhalt / Saxony-Anhalt","yes"
"Deutsche Bank","amenity=bank","Burgdorf","Marktstraße 9","31303","Burgdorf","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Steinfurt","Leerer Straße 14","48565","Steinfurt","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Buxtehude","Lange Straße 47","21614","Buxtehude","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Castrop-Rauxel","Am Markt 6","44575","Castrop-Rauxel","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Celle","Kanzleistraße 9","29221","Celle","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Chemnitz","Falkeplatz 2","9112","Chemnitz","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Cloppenburg","Mühlenstraße 19","49661","Cloppenburg","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Coburg","Spitalgasse 19","96450","Coburg","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Cottbus","Spremberger Straße 18","3046","Cottbus","Brandenburg","yes"
"Deutsche Bank","amenity=bank","Crimmitschau","Friedrich-August-Straße 2a","8451","Crimmitschau","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Dachau","Augsburger Straße 14","85221","Dachau","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Darmstadt-Eberstadt","Heidelberger Landstraße 236","64297","Darmstadt","Hessen","yes"
"Deutsche Bank","amenity=bank","Darmstadt","Luisenplatz 7","64283","Darmstadt","Hessen","yes"
"Deutsche Bank","amenity=bank","Datteln","Neumarkt 5c","45711","Datteln","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Deggendorf","Michael-Fischer-Platz 6","94469","Deggendorf","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Delmenhorst","Lange Straße 7-9","27749","Delmenhorst","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Demmin","Treptower Straße 31","17109","Demmin","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","no"
"Deutsche Bank","amenity=bank","Dessau","Kavalierstraße 20-22","6844","Dessau-Roßlau","Sachsen-Anhalt / Saxony-Anhalt","yes"
"Deutsche Bank","amenity=bank","Detmold","Bismarckstraße 3","32756","Detmold","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Dietzenbach","Offenbacher Straße 35a","63128","Dietzenbach","Hessen","no"
"Deutsche Bank","amenity=bank","Dillenburg","Hindenburgstraße 15b","35683","Dillenburg","Hessen","yes"
"Deutsche Bank","amenity=bank","Dillingen (Bayern)","Kapuzinerstraße 36","89407","Dillingen (Bayern)","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Dillingen (Saar)","Johannesstraße 37","66763","Dillingen (Saar)","Saarland","yes"
"Deutsche Bank","amenity=bank","Dorsten","Recklinghäuser Straße 5","46282","Dorsten","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Dortmund-Aplerbeck","Köln-Berliner Straße 23","44287","Dortmund","Nordrhein-Westfalen / North Rhine-Westphalia","no"
